id,code,icao,city,region,runways,elev,lat,lon,desc
1,ATL,KATL,Atlanta,US-GA,5,1026,33.6366996765137,-84.4281005859375,Hartsfield - Jackson Atlanta International Airport
2,ANC,PANC,Anchorage,US-AK,3,151,61.1744003295898,-149.996002197266,Anchorage Ted Stevens
3,AUS,KAUS,Austin,US-TX,2,542,30.1944999694824,-97.6698989868164,Austin Bergstrom International Airport
4,BNA,KBNA,Nashville,US-TN,4,599,36.1245002746582,-86.6781997680664,Nashville International Airport
5,BOS,KBOS,Boston,US-MA,6,19,42.36429977,-71.00520325,Boston Logan
6,BWI,KBWI,Baltimore,US-MD,3,143,39.17539978,-76.66829681,Baltimore/Washington International Airport
7,DCA,KDCA,Washington D.C.,US-DC,3,14,38.8521003723145,-77.0376968383789,Ronald Reagan Washington National Airport
8,DFW,KDFW,Dallas,US-TX,7,607,32.896800994873,-97.0380020141602,Dallas/Fort Worth International Airport
9,FLL,KFLL,Fort Lauderdale,US-FL,2,64,26.0725994110107,-80.152702331543,Fort Lauderdale/Hollywood International Airport
10,IAD,KIAD,Washington D.C.,US-VA,4,313,38.94449997,-77.45580292,Washington Dulles International Airport
11,IAH,KIAH,Houston,US-TX,5,96,29.9843997955322,-95.3414001464844,George Bush Intercontinental
12,JFK,KJFK,New York,US-NY,4,12,40.63980103,-73.77890015,New York John F. Kennedy International Airport
13,LAX,KLAX,Los Angeles,US-CA,4,127,33.94250107,-118.4079971,Los Angeles International Airport
14,LGA,KLGA,New York,US-NY,2,20,40.77719879,-73.87259674,New York La Guardia
15,MCO,KMCO,Orlando,US-FL,4,96,28.4293994903564,-81.3089981079102,Orlando International Airport
16,MIA,KMIA,Miami,US-FL,4,8,25.7931995391846,-80.2906036376953,Miami International Airport
17,MSP,KMSP,Minneapolis,US-MN,4,841,44.8819999695,-93.2218017578,Minneapolis-St.Paul International Airport
18,ORD,KORD,Chicago,US-IL,7,672,41.97859955,-87.90480042,Chicago O'Hare International Airport
19,PBI,KPBI,West Palm Beach,US-FL,3,19,26.6832008361816,-80.0955963134766,Palm Beach International Airport
20,PHX,KPHX,Phoenix,US-AZ,3,1135,33.4342994689941,-112.012001037598,Phoenix Sky Harbor International Airport
21,RDU,KRDU,Raleigh,US-NC,3,435,35.8776016235352,-78.7874984741211,Raleigh-Durham
22,SEA,KSEA,Seattle,US-WA,3,432,47.4490013122559,-122.30899810791,Seattle-Tacoma
23,SFO,KSFO,San Francisco,US-CA,4,13,37.6189994812012,-122.375,San Francisco International Airport
24,SJC,KSJC,San Jose,US-CA,3,62,37.3625984191895,-121.929000854492,Norman Y. Mineta San Jose International Airport
25,TPA,KTPA,Tampa,US-FL,3,26,27.9755001068115,-82.533203125,Tampa International Airport
26,SAN,KSAN,San Diego,US-CA,1,16,32.7336006165,-117.190002441,San Diego Lindbergh
27,LGB,KLGB,Long Beach,US-CA,3,60,33.81769943,-118.1520004,Long Beach Airport
28,SNA,KSNA,Santa Ana,US-CA,2,56,33.67570114,-117.8679962,"Orange County/Santa Ana, John Wayne"
29,SLC,KSLC,Salt Lake City,US-UT,4,56,40.7883987426758,-111.977996826172,Salt Lake City
30,LAS,KLAS,Las Vegas,US-NV,4,2181,36.08010101,-115.1520004,Las Vegas Mc Carran
31,DEN,KDEN,Denver,US-CO,6,5433,39.8616981506348,-104.672996520996,Denver International Airport
32,HPN,KHPN,White Plains,US-NY,2,439,41.0670013427734,-73.7076034545898,Westchester County
33,SAT,KSAT,San Antonio,US-TX,3,809,29.5337009429932,-98.4698028564453,San Antonio
34,MSY,KMSY,New Orleans,US-LA,2,3,29.9934005737305,-90.2580032348633,New Orleans L. Armstrong
35,EWR,KEWR,Newark,US-NY,3,17,40.6925010681152,-74.168701171875,"Newark, Liberty"
36,CID,KCID,Cedar Rapids,US-IA,2,869,41.8847007751465,-91.7108001708984,The Eastern Iowa Airport
37,HNL,PHNL,Honolulu,US-HI,4,13,21.3187007904053,-157.921997070312,Honolulu International Airport
38,HOU,KHOU,Houston,US-TX,4,46,29.64539909,-95.27890015,Houston Hobby
39,ELP,KELP,El Paso,US-TX,3,3961,31.80719948,-106.3779984,El Paso International Airport
41,CLE,KCLE,Cleveland,US-OH,3,799,41.4117012024,-81.8498001099,"Cleveland, Hopkins International Airport"
42,OAK,KOAK,Oakland,US-CA,4,9,37.7212982177734,-122.221000671387,Oakland
43,TUS,KTUS,Tucson,US-AZ,3,2643,32.1161003112793,-110.94100189209,Tucson International Airport
44,SAF,KSAF,Santa Fe,US-NM,3,6348,35.617099762,-106.088996887,Santa Fe
45,PHL,KPHL,Philadelphia,US-PA,4,36,39.871898651123,-75.241096496582,Philadelphia International Airport
46,DTW,KDTW,Detroit,US-MI,6,645,42.2123985290527,-83.353401184082,"Detroit Metropolitan, Wayne County"
83,RSW,KRSW,Fort Myers,US-FL,1,30,26.5361995697021,-81.7552032470703,Southwest Florida International Airport
138,TLH,KTLH,Tallahassee,US-FL,2,81,30.3964996337891,-84.3503036499023,Tallahassee Regional Airport
147,PIT,KPIT,Pittsburgh,US-PA,4,1203,40.49150085,-80.23290253,Pittsburgh International Airport
148,PWM,KPWM,Portland,US-ME,2,76,43.64619827,-70.30930328,Portland International Jetport Airport
149,PDX,KPDX,Portland,US-OR,3,31,45.58869934,-122.5979996,Portland International Airport
150,OKC,KOKC,Oaklahoma City,US-OK,4,1295,35.3931007385254,-97.600700378418,"Oaklahoma City, Will Rogers World Airport"
151,ONT,KONT,Ontario,US-CA,2,944,34.0559997558594,-117.600997924805,Ontario International Airport
152,ROC,KROC,Rochester,US-NY,3,559,43.1189002990723,-77.6724014282227,Greater Rochester International Airport
153,RST,KRST,Rochester,US-MN,2,1317,43.9082984924316,-92.5,Rochester International Airport
159,FAI,PAFA,Fairbanks,US-AK,4,439,64.81510162,-147.8560028,Fairbanks International Airport
178,CLT,KCLT,Charlotte,US-NC,4,748,35.2140007019043,-80.9430999755859,Charlotte Douglas International Airport
181,PSP,KPSP,Palm Springs,US-CA,2,477,33.8297004699707,-116.50700378418,Palm Springs International Airport
182,MEM,KMEM,Memphis,US-TN,4,341,35.0424003601074,-89.9766998291016,Memphis International Airport
183,CVG,KCVG,Cincinnati,US-KY,4,896,39.0488014221,-84.6678009033,Cincinnati Northern Kentucky International Airport
184,IND,KIND,Indianapolis,US-IN,3,797,39.7173004150391,-86.2944030761719,Indianapolis International Airport
185,MCI,KMCI,Kansas City,US-MO,3,1026,39.2975997924805,-94.7138977050781,Kansas City International Airport
186,DAL,KDAL,Dallas,US-TX,3,487,32.8470993041992,-96.8517990112305,Dallas Love Field
187,STL,KSTL,St Louis,US-MO,4,618,38.7486991882324,-90.370002746582,Lambert St Louis International Airport
188,ABQ,KABQ,Albuquerque,US-NM,4,5355,35.0401992797852,-106.609001159668,Albuquerque International Sunport Airport
189,MKE,KMKE,Milwaukee,US-WI,5,723,42.9472007751465,-87.896598815918,General Mitchell International Airport
190,MDW,KMDW,Chicago,US-IL,5,620,41.7859992980957,-87.7524032592773,Chicago Midway International Airport
191,HRO,KHRO,Harrison,US-AR,1,1365,36.2615013122559,-93.1547012329102,"Harrison, Boone County Airport"
192,SLN,KSLN,Salina,US-KS,4,1288,38.7910003662109,-97.6521987915039,Salina Municipal Airport
193,OMA,KOMA,Omaha,US-NE,3,984,41.3031997680664,-95.8940963745117,Eppley Airfield
194,TUL,KTUL,Tulsa,US-OK,3,677,36.1983985900879,-95.8880996704102,Tulsa International Airport
196,OGG,PHOG,Kahului,US-HI,2,54,20.8985996246338,-156.429992675781,"Maui, Kahului Airport"
211,EYW,KEYW,Key West,US-FL,1,3,24.5561008453369,-81.7595977783203,Key West International Airport
227,LIT,KLIT,Little Rock,US-AR,3,262,34.7294006348,-92.2242965698,"Little Rock, Bill and Hillary Clinton National Airport/Adams Field"
238,ORF,KORF,Norfolk,US-VA,2,26,36.8945999145508,-76.2012023925781,Norfolk International Airport
239,JAX,KJAX,Jacksonville,US-FL,2,30,30.4941005706787,-81.6878967285156,Jacksonville International Airport
240,PVD,KPVD,Providence,US-RI,2,55,41.7326011657715,-71.4204025268555,"Providence, Theodore Francis Green State Airport"
242,MDT,KMDT,Harrisburg,US-PA,2,310,40.1935005188,-76.7633972168,Harrisburg International Airport
244,SMF,KSMF,Sacramento,US-CA,2,27,38.6954002380371,-121.591003417969,Sacramento International Airport
263,COS,KCOS,Colorado Springs,US-CO,3,6187,38.8058013916016,-104.700996398926,City of Colorado Springs Municipal Airport
264,HSV,KHSV,Huntsville,US-AL,2,629,34.6371994018555,-86.7751007080078,Huntsville International Carl T Jones Field
265,BHM,KBHM,Birmingham,US-AL,2,650,33.56290054,-86.75350189,Birmingham-Shuttlesworth International Airport
267,RAP,KRAP,Rapid City,US-SD,2,3204,44.0452995300293,-103.056999206543,Rapid City Regional Airport
268,SDF,KSDF,Louisville,US-KY,3,501,38.1744003295898,-85.7360000610352,Louisville International Standiford Field
269,BUF,KBUF,Buffalo,US-NY,2,728,42.94049835,-78.73220062,Buffalo Niagara International Airport
270,SHV,KSHV,Shreveport,US-LA,2,258,32.4466018676758,-93.8255996704102,Shreveport Regional Airport
271,BOI,KBOI,Boise,US-ID,3,2871,43.56439972,-116.2229996,Boise Air Terminal/Gowen field
272,LIH,PHLI,Lihue,US-HI,2,153,21.9759998321533,-159.339004516602,"Kuai, Lihue Airport"
273,LBB,KLBB,Lubbock,US-TX,3,3282,33.6636009216309,-101.822998046875,Lubbock Preston Smith International Airport
277,ECP,KECP,Panama City Beach,US-FL,1,69,30.3417,-85.7973,Northwest Florida Beaches International Airport
278,HRL,KHRL,Harlingen,US-TX,3,36,26.2285003662109,-97.6544036865234,"Harlingen, Valley International Airport"
280,RNO,KRNO,Reno,US-NV,3,4415,39.4990997314453,-119.767997741699,Reno Taoe International Airport
281,CMH,KCMH,Columbus,US-OH,2,815,39.9980010986328,-82.8918991088867,"Columbus, Port Columbus International Airport"
282,IDA,KIDA,Idaho Falls,US-ID,2,4744,43.5145988464355,-112.070999145508,Idaho Falls Regional Airport
283,ALB,KALB,Albany,US-NY,2,285,42.7482986450195,-73.8016967773438,Albany International Airport
288,ICT,KICT,Wichita,US-KS,3,1333,37.6498985290527,-97.4330978393555,Wichita Mid Continent Airport
289,MAF,KMAF,Midland,US-TX,4,2871,31.9424991607666,-102.202003479004,Midland International Airport
291,BDL,KBDL,Hartford,US-CT,3,173,41.9388999939,-72.6831970215,Bradley International Airport
292,BIL,KBIL,Billings,US-MT,3,3652,45.8077011108398,-108.542999267578,Billings Logan International Airport
295,SGF,KSGF,Springfield,US-MO,2,1268,37.24570084,-93.38860321,Springfield Branson National Airport
296,RIC,KRIC,Richmond,US-VA,3,167,37.505199432373,-77.3197021484375,Richmond International Airport
300,TXK,KTXK,Texarkana,US-AR,2,390,33.4537010192871,-93.9909973144531,Texarkana Regional Webb Field
301,PIA,KPIA,Peoria,US-IL,2,660,40.6641998291,-89.6932983398,General Wayne A. Downing Peoria International Airport
304,ITO,PHTO,Hilo,US-HI,2,38,19.721399307251,-155.048004150391,Hilo International Airport
305,LEX,KLEX,Lexington,US-KY,1,979,38.0364990234375,-84.6059036254883,Blue Grass Airport
307,ISP,KISP,Islip,US-NY,4,99,40.79520035,-73.10019684,Long Island Mac Arthur Airport
308,IAG,KIAG,Niagara Falls,US-NY,3,589,43.1072998046875,-78.9461975097656,Niagara Falls International Airport
309,SWF,KSWF,Newburgh,US-NY,2,491,41.5041007995605,-74.1047973632812,Stewart International Airport
314,CRP,KCRP,Corpus Christi,US-TX,2,44,27.7703990936279,-97.5011978149414,Corpus Christi International Airport
356,ABI,KABI,Abilene,US-TX,3,1791,32.4113006592,-99.6819000244,Abilene Regional Airport
357,ACT,KACT,Waco,US-TX,2,516,31.6112995147705,-97.2304992675781,Waco Regional Airport
358,CLL,KCLL,College Station,US-TX,3,320,30.58860016,-96.36380005,Easterwood Field
359,BMI,KBMI,Bloomington/Normal,US-IL,3,871,40.47710037,-88.91590118,Central Illinois Regional Airport at Bloomington-Normal
361,BPT,KBPT,Beaumont/Port Arthur,US-TX,2,15,29.9507999420166,-94.0206985473633,Southeast Texas Regional Airport
362,DSM,KDSM,Des Moines,US-IA,2,958,41.5340003967285,-93.6631011962891,Des Moines International Airport
363,MYR,KMYR,Myrtle Beach,US-SC,1,25,33.6796989441,-78.9282989502,Myrtle Beach International Airport
364,AEX,KAEX,Alexandria,US-LA,2,89,31.3274002075195,-92.5497970581055,Alexandria International Airport
368,AMA,KAMA,Amarillo,US-TX,2,3607,35.2193984985352,-101.706001281738,Rick Husband Amarillo International Airport
370,BRO,KBRO,Brownsville,US-TX,3,22,25.9067993164062,-97.4259033203125,Brownsville South Padre Island International Airport
371,BTR,KBTR,Baton Rouge,US-LA,3,70,30.53319931,-91.14959717,"Baton Rouge Metropolitan, Ryan Field"
373,CAE,KCAE,Columbia,US-SC,2,236,33.9388008117676,-81.119499206543,Columbia Metropolitan Airport
374,CHA,KCHA,Chattanooga,US-TN,2,683,35.0353012084961,-85.2037963867188,Lovell Field
375,CHS,KCHS,Charleston,US-SC,2,46,32.89860153,-80.04049683,Charleston Air Force Base-International Airport
376,CMI,KCMI,Champaign/Urbana,US-IL,4,755,40.03919983,-88.27809906,University of Illinois Willard Airport
377,COU,KCOU,Columbia,US-MO,2,889,38.8180999755859,-92.219596862793,Columbia Regional Airport
378,CRW,KCRW,Charleston,US-WV,2,981,38.3731002807617,-81.5932006835938,Yeager Airport
379,DAY,KDAY,Dayton,US-OH,3,1009,39.902400970459,-84.2193984985352,James M Cox Dayton International Airport
381,DRO,KDRO,Durango,US-CO,1,6685,37.1515007019,-107.753997803,Durango La Plata County Airport
382,EVV,KEVV,Evansville,US-IN,3,418,38.0369987488,-87.5324020386,Evansville Regional Airport
383,FAR,KFAR,Fargo,US-ND,3,902,46.9207000732422,-96.815803527832,Hector International Airport
384,FAT,KFAT,Fresno,US-CA,2,336,36.7761993408203,-119.718002319336,Fresno Yosemite International Airport
385,FSD,KFSD,Sioux Falls,US-SD,3,1429,43.5820007324,-96.741897583,Joe Foss Field Airport
386,FSM,KFSM,Fort Smith,US-AR,2,469,35.3366012573242,-94.3674011230469,Fort Smith Regional Airport
387,FWA,KFWA,Fort Wayne,US-IN,3,814,40.97850037,-85.19509888,Fort Wayne International Airport
388,GCK,KGCK,Garden City,US-KS,2,2891,37.9275016785,-100.723999023,Garden City Regional Airport
390,GGG,KGGG,Longview,US-TX,2,365,32.3839988708496,-94.7115020751953,East Texas Regional Airport
391,GJT,KGJT,Grand Junction,US-CO,2,4858,39.1223983765,-108.527000427,Grand Junction Regional Airport
392,GPT,KGPT,Gulfport,US-MS,2,28,30.4073009490967,-89.0700988769531,Gulfport Biloxi International Airport
393,GRI,KGRI,Grand Island,US-NE,2,1847,40.9674987792969,-98.3096008300781,Central Nebraska Regional Airport
394,GRK,KGRK,Fort Hood/Killeen,US-TX,1,1015,31.067199707,-97.8289031982,Robert Gray  Army Air Field Airport
395,GRR,KGRR,Grand Rapids,US-MI,3,794,42.88079834,-85.52279663,Gerald R. Ford International Airport
396,GSO,KGSO,Greensboro,US-NC,3,925,36.0978012084961,-79.9373016357422,Piedmont Triad International Airport
397,GSP,KGSP,Greenville,US-SC,1,964,34.8956985474,-82.2189025879,Greenville Spartanburg International Airport
398,JAN,KJAN,Jackson,US-MS,2,346,32.3111991882,-90.0758972168,Jackson-Medgar Wiley Evers International Airport
399,JLN,KJLN,Joplin,US-MO,3,981,37.151798248291,-94.4982986450195,Joplin Regional Airport
400,LAW,KLAW,Lawton,US-OK,1,1110,34.5676994324,-98.4166030884,Lawton Fort Sill Regional Airport
401,LCH,KLCH,Lake Charles,US-LA,2,15,30.1261005401611,-93.2232971191406,Lake Charles Regional Airport
402,LFT,KLFT,Lafayette,US-LA,3,42,30.20529938,-91.98760223,Lafayette Regional Airport
404,LRD,KLRD,Laredo,US-TX,3,508,27.5438003540039,-99.4616012573242,Laredo International Airport
405,MFE,KMFE,Mc Allen,US-TX,2,107,26.17580032,-98.23860168,Mc Allen Miller International Airport
406,MGM,KMGM,Montgomery,US-AL,2,221,32.30059814,-86.39399719,Montgomery Regional (Dannelly Field) Airport
407,MHK,KMHK,Manhattan,US-KS,2,1057,39.140998840332,-96.6707992553711,Manhattan Regional Airport
408,MLI,KMLI,Moline,US-IL,3,590,41.4485015869141,-90.5074996948242,Quad City International Airport
410,MLU,KMLU,Monroe,US-LA,3,79,32.5108985900879,-92.0376968383789,Monroe Regional Airport
411,MOB,KMOB,Mobile,US-AL,2,219,30.6912002563477,-88.2427978515625,Mobile Regional Airport
412,MSN,KMSN,Madison,US-WI,3,887,43.1399002075195,-89.3375015258789,Dane County Regional Truax Field
416,PNS,KPNS,Pensacola,US-FL,2,121,30.4734001159668,-87.1865997314453,Pensacola Regional Airport
419,ROW,KROW,Roswell,US-NM,3,3671,33.3016014099121,-104.53099822998,Roswell International Air Center Airport
421,SAV,KSAV,Savannah,US-GA,2,50,32.12760162,-81.20210266,Savannah Hilton Head International Airport
423,SJT,KSJT,San Angelo,US-TX,3,1919,31.3577003479004,-100.496002197266,San Angelo Regional Mathis Field
425,SPI,KSPI,Springfield,US-IL,3,598,39.84410095,-89.67790222,Abraham Lincoln Capital Airport
426,SPS,KSPS,Wichita Falls,US-TX,4,1019,33.98880005,-98.49189758,Sheppard Air Force Base-Wichita Falls Municipal Airport
428,TYR,KTYR,Tyler,US-TX,3,544,32.3540992736816,-95.4023971557617,Tyler Pounds Regional Airport
429,TYS,KTYS,Knoxville,US-TN,2,981,35.81100082,-83.9940033,McGhee Tyson Airport
430,VPS,KVPS,Valparaiso,US-FL,2,87,30.4832000732422,-86.5253982543945,Eglin Air Force Base
431,XNA,KXNA,Fayetteville/Springdale/,US-AR,1,1287,36.2818984985,-94.3068008423,Northwest Arkansas Regional Airport
435,CAK,KCAK,Akron,US-OH,3,1228,40.9160995483398,-81.4421997070312,Akron Canton Regional Airport
436,BRL,KBRL,Burlington,US-IA,2,698,40.7831993103027,-91.1255035400391,Southeast Iowa Regional Airport
437,MHT,KMHT,Manchester,US-NH,2,266,42.9325981140137,-71.4356994628906,Manchester Airport
438,SYR,KSYR,Syracuse,US-NY,3,421,43.111198425293,-76.1063003540039,Syracuse Hancock International Airport
440,FLO,KFLO,Florence,US-SC,2,146,34.1853981018066,-79.7238998413086,Florence Regional Airport
441,AVL,KAVL,Asheville,US-NC,1,2165,35.4361991882324,-82.5418014526367,Asheville Regional Airport
443,EGE,KEGE,Eagle,US-CO,2,6548,39.64260101,-106.9179993,Eagle County Regional Airport
444,HDN,KHDN,Hayden,US-CO,1,6606,40.48120117,-107.2180023,Yampa Valley Airport
445,SRQ,KSRQ,Sarasota/Bradenton,US-FL,2,30,27.3953990936279,-82.5543975830078,Sarasota Bradenton International Airport
446,FOE,KFOE,Topeka,US-KS,2,1078,38.9509010315,-95.6635971069,Topeka Regional Airport - Forbes Field
447,LAN,KLAN,Lansing,US-MI,3,861,42.7787017822266,-84.58740234375,Capital City Airport
448,ROA,KROA,Roanoke,US-VA,2,1175,37.3255004883,-79.975402832,Roanoke–Blacksburg Regional Airport
449,MQT,KSAW,Marquette,US-MI,1,1221,46.3535995483,-87.395401001,Sawyer International Airport
450,GRB,KGRB,Green Bay,US-WI,3,695,44.4850997924805,-88.1296005249023,Austin Straubel International Airport
525,AGS,KAGS,Augusta,US-GA,2,144,33.3698997497559,-81.9645004272461,Augusta Regional At Bush Field
526,BGR,KBGR,Bangor,US-ME,1,192,44.8073997497559,-68.8281021118164,Bangor International Airport
527,BTV,KBTV,Burlington,US-VT,2,335,44.4719009399,-73.1532974243,Burlington International Airport
528,FAY,KFAY,Fayetteville,US-NC,2,189,34.9911994934082,-78.8803024291992,Fayetteville Regional Grannis Field
529,HHH,KHXD,Hilton Head Island,US-SC,1,19,32.2243995667,-80.6975021362,Hilton Head Airport
530,ILM,KILM,Wilmington,US-NC,2,32,34.2705993652344,-77.9026031494141,Wilmington International Airport
531,OAJ,KOAJ,Jacksonville,US-NC,1,94,34.8292007446,-77.6120986938,Albert J Ellis Airport
549,SFB,KSFB,Orlando,US-FL,4,55,28.7775993347168,-81.2375030517578,Orlando Sanford International Airport
570,APF,KAPF,Naples,US-FL,3,8,26.1525993347,-81.7752990723,Naples Municipal Airport
571,GNV,KGNV,Gainesville,US-FL,2,152,29.6900997162,-82.2717971802,Gainesville Regional Airport
605,BUR,KBUR,Burbank,US-CA,2,778,34.2006988525391,-118.359001159668,Bob Hope Airport
608,ACY,KACY,Atlantic City,US-NJ,2,75,39.4575996398926,-74.5772018432617,Atlantic City International Airport
609,ABE,KABE,Allentown,US-PA,2,393,40.652099609375,-75.440803527832,Lehigh Valley International Airport
610,ABY,KABY,Albany,US-GA,2,197,31.5354995727539,-84.1945037841797,Southwest Georgia Regional Airport
611,ATW,KATW,Appleton,US-WI,2,918,44.2580986023,-88.5190963745,Appleton International Airport
612,AVP,KAVP,Wilkes-Barre/Scranton,US-PA,2,962,41.3385009766,-75.7233963013,Wilkes Barre Scranton International Airport
613,AZO,KAZO,Kalamazoo,US-MI,3,874,42.2349014282227,-85.5521011352539,Kalamazoo Battle Creek International Airport
614,BQK,KBQK,Brunswick,US-GA,1,26,31.2588005065918,-81.4664993286133,Brunswick Golden Isles Airport
615,CHO,KCHO,Charlottesville,US-VA,1,639,38.138599395752,-78.4529037475586,Charlottesville Albemarle Airport
616,CSG,KCSG,Columbus,US-GA,2,397,32.516300201416,-84.9389038085938,Columbus Metropolitan Airport
617,DAB,KDAB,Daytona Beach,US-FL,3,34,29.1798992156982,-81.0580978393555,Daytona Beach International Airport
618,DHN,KDHN,Dothan,US-AL,2,401,31.3213005065918,-85.4496002197266,Dothan Regional Airport
619,EWN,KEWN,New Bern,US-NC,2,18,35.0730018616,-77.0429000854,Coastal Carolina Regional Airport
620,FNT,KFNT,Flint,US-MI,2,782,42.9654006958008,-83.7435989379883,Bishop International Airport
621,GTR,KGTR,Columbus/W Point/Starkville,US-MS,1,264,33.4502983093,-88.5914001465,Golden Triangle Regional Airport
622,LWB,KLWB,Lewisburg,US-WV,1,2302,37.8582992554,-80.3994979858,Greenbrier Valley Airport
623,MBS,KMBS,Saginaw,US-MI,2,668,43.532901763916,-84.0795974731445,MBS International Airport
624,MCN,KMCN,Macon,US-GA,2,354,32.692798614502,-83.6492004394531,Middle Georgia Regional Airport
625,MEI,KMEI,Meridian,US-MS,2,297,32.3325996398926,-88.7518997192383,Key Field
626,MLB,KMLB,Melbourne,US-FL,3,33,28.1028003692627,-80.6453018188477,Melbourne International Airport
627,MSL,KMSL,Muscle Shoals,US-AL,2,551,34.74530029,-87.61019897,Northwest Alabama Regional Airport
628,PHF,KPHF,Newport News,US-VA,2,42,37.13190079,-76.49299622,Newport News Williamsburg International Airport
629,PIB,KPIB,Hattiesburg/Laurel,US-MS,1,298,31.4671001434326,-89.3370971679688,Hattiesburg Laurel Regional Airport
630,SBN,KSBN,South Bend,US-IN,3,799,41.7086982727051,-86.3172988891602,South Bend Regional Airport
631,TRI,KTRI,Bristol/Johnson/Kingsport,US-TN,2,1519,36.4752006530762,-82.4074020385742,Tri Cities Regional Tn Va Airport
632,TTN,KTTN,Trenton,US-NJ,2,213,40.2766990661621,-74.8134994506836,Trenton Mercer Airport
633,TUP,KTUP,Tupelo,US-MS,1,346,34.2681007385254,-88.7698974609375,Tupelo Regional Airport
634,VLD,KVLD,Valdosta,US-GA,3,203,30.7824993133545,-83.2767028808594,Valdosta Regional Airport
639,LNY,PHNY,Lanai City,US-HI,1,1308,20.7856006622314,-156.95100402832,Lanai Airport
640,KOA,PHKO,Kailua/Kona,US-HI,1,47,19.7388000488281,-156.046005249023,Kona International At Keahole Airport
647,JHM,PHJH,Lahaina,US-HI,1,256,20.9629001617432,-156.673004150391,Kapalua Airport
648,MKK,PHMK,Kaunakakai,US-HI,2,454,21.1529006958008,-157.095993041992,Molokai Airport
650,ALO,KALO,Waterloo,US-IA,3,873,42.5570983886719,-92.4002990722656,Waterloo Regional Airport
651,SUX,KSUX,Sioux City,US-IA,2,1098,42.40259933,-96.38439941,Sioux Gateway Col. Bud Day Field
864,ACV,KACV,Arcata/Eureka,US-CA,2,221,40.978099822998,-124.109001159668,Arcata Airport
865,BFL,KBFL,Bakersfield,US-CA,2,510,35.43360138,-119.0569992,Meadows Field
866,CEC,KCEC,Crescent City,US-CA,2,61,41.78020096,-124.2369995,Jack Mc Namara Field Airport
867,CIC,KCIC,Chico,US-CA,2,240,39.79539871,-121.8580017,Chico Municipal Airport
868,EUG,KEUG,Eugene,US-OR,3,374,44.1245994567871,-123.21199798584,Mahlon Sweet Field
869,LMT,KLMT,Klamath Falls,US-OR,3,4095,42.1561012268066,-121.733001708984,Klamath Falls Airport
870,MFR,KMFR,Medford,US-OR,2,1335,42.3741989135742,-122.873001098633,Rogue Valley International Medford Airport
871,MOD,KMOD,Modesto,US-CA,2,97,37.62580109,-120.9540024,Modesto City Co-Harry Sham Field
872,MRY,KMRY,Monterey,US-CA,2,257,36.5870018005371,-121.843002319336,Monterey Peninsula Airport
873,OTH,KOTH,North Bend,US-OR,2,17,43.4170989990234,-124.246002197266,Southwest Oregon Regional Airport
874,PSC,KPSC,Pasco,US-WA,3,410,46.2647018432617,-119.119003295898,Tri Cities Airport
875,RDD,KRDD,Redding,US-CA,2,505,40.50899887,-122.2929993,Redding Municipal Airport
876,RDM,KRDM,Redmond,US-OR,2,3080,44.2541008,-121.1500015,Roberts Field
877,SBA,KSBA,Santa Barbara,US-CA,3,13,34.42620087,-119.8399963,Santa Barbara Municipal Airport
878,SBP,KSBP,San Luis Obispo,US-CA,2,212,35.2368011475,-120.641998291,San Luis County Regional Airport
883,ASE,KASE,Aspen,US-CO,1,7820,39.22320175,-106.8690033,Aspen-Pitkin Co/Sardy Field
884,BLI,KBLI,Bellingham,US-WA,1,170,48.7928009033203,-122.53800201416,Bellingham International Airport
885,CLD,KCRQ,Carlsbad,US-CA,1,331,33.12829971,-117.2799988,Mc Clellan-Palomar Airport
886,GEG,KGEG,Spokane,US-WA,2,2376,47.6198997497559,-117.533996582031,Spokane International Airport
887,IGM,KIGM,Kingman,US-AZ,3,3449,35.2594985961914,-113.938003540039,Kingman Airport
888,MCE,KMCE,Merced,US-CA,1,155,37.28469849,-120.5139999,Merced Regional Macready Field
889,MMH,KMMH,Mammoth Lakes,US-CA,1,7135,37.62409973,-118.8379974,Mammoth Yosemite Airport
890,YUM,KNYL,Yuma,US-AZ,4,213,32.65660095,-114.6060028,Yuma MCAS/Yuma International Airport
891,PRC,KPRC,Prescott,US-AZ,3,5045,34.65449905,-112.4199982,Ernest A. Love Field
892,SMX,KSMX,Santa Maria,US-CA,2,261,34.89889908,-120.4570007,Santa Maria Pub/Capt G Allan Hancock Field
893,STS,KSTS,Santa Rosa,US-CA,2,128,38.50899887,-122.8130035,Charles M. Schulz Sonoma County Airport
894,VIS,KVIS,Visalia,US-CA,1,295,36.3186988831,-119.392997742,Visalia Municipal Airport
907,PVU,KPVU,Provo,US-UT,2,4497,40.2192001342773,-111.722999572754,Provo Municipal Airport
908,BTM,KBTM,Butte,US-MT,3,5550,45.9547996520996,-112.497001647949,Bert Mooney Airport
909,BZN,KBZN,Bozeman,US-MT,3,4473,45.77750015,-111.1529999,Gallatin Field
910,CDC,KCDC,Cedar City,US-UT,2,5622,37.701000213623,-113.098999023438,Cedar City Regional Airport
911,CNY,KCNY,Moab,US-UT,1,4557,38.75500107,-109.7549973,Canyonlands Field
912,COD,KCOD,Cody,US-WY,1,5102,44.520198822,-109.024002075,Yellowstone Regional Airport
913,CPR,KCPR,Casper,US-WY,4,5350,42.90800095,-106.4639969,Casper-Natrona County International Airport
